"Name","Average coverage","Reference length"
"123584","3.277","1506"
"123585","0.715","1200"
"123586","0","1338"
"123587","0","1077"
"123588","0","1144"
"123589","0","2197"
"123590","0","1177"
"123591","1.089","1726"
"123592","0.474","1625"
"123593","2.18","1517"
"123594","1.768","1037"
"123595","0.215","1174"
"123596","3.867","1048"
"123597","0","1396"
"123598","9.244","1112"
"123599","1.051","1539"
"123600","8.45","1121"
"123601","2.723","1757"
"123602","0","1654"
"123603","6.303","1359"
"123604","0.132","1104"
"123605","0.601","1158"
"123606","6.177","1300"
"123607","4.191","1282"
"123608","0","1246"
"123609","1.224","1413"
"123610","0","1101"
"123611","1.08","1666"
"123612","11.142","1629"
"123613","4.781","2045"
"123614","78.217","1689"
"123615","9.298","1191"
"123616","2.174","1445"
"123617","6.136","1067"
"123618","0","2104"
"123619","3.265","1069"
"123620","0.315","1548"
"123621","32.882","1059"
"123622","8.373","1392"
"123623","5.729","1601"
"123624","0","1338"
"123625","0.48","1006"
"123626","3.3","1791"
"123627","3.793","1912"
"123628","0.884","1130"
"123629","0","1236"
"123630","0","1622"
"123631","3.094","1592"
"123632","0","1243"
"123633","19.11","1549"
"123634","0.355","1268"
"123635","3.006","1193"
"123636","0","1198"
"123637","0","1155"
"123638","15.771","1326"
"123639","4.556","1297"
"123640","6.647","1052"
"123641","0","1789"
"123642","0.731","1344"
"123643","0","1180"
"123644","0","1162"
"123645","0","1171"
"123646","1.323","1455"
"123647","0","1464"
"123648","3.07","2187"
"123649","0","1449"
"123650","1.233","1247"
"123651","0.04","3789"
"123652","0","1269"
"123653","0.93","1105"
"123654","4.211","1371"
"123655","0","1338"
"123656","0.139","1060"
"123657","0","1250"
"123658","0","1335"
"123659","7.665","1199"
"123660","0.604","1568"
"123661","0.218","1041"
"123662","0","2056"
"123663","0.847","1770"
"123664","0.931","1369"
"123665","0","1137"
"123666","4.264","1066"
"123667","0","1994"
"123668","0.13","1152"
"123669","0","1045"
"123670","1.155","1036"
"123671","0","1079"
"123672","0.449","1672"
"123673","0.933","1712"
"123674","9.299","1452"
"123675","19.904","1569"
"123676","0.378","1776"
"123677","0.053","1313"
"123678","0","1055"
"123679","0","1701"
"123680","0.649","1567"
"123681","18.659","1452"
"123682","0","1021"
"123683","0","1476"
"123684","2.864","1422"
"123685","15.579","1177"
"123686","0.147","1384"
"123687","0","2324"
"123688","0","1485"
"123689","0","1168"
"123690","0","2965"
"123691","0.836","1278"
"123692","2.297","1247"
"123693","9.747","1254"
"123694","8.204","1808"
"123695","0.993","1330"
"123696","2.464","1348"
"123697","2.508","1108"
"123698","0.252","1168"
"123699","0","1057"
"123700","1.626","1202"
"123701","3.279","1340"
"123702","11.227","1192"
"123703","0","1296"
"123704","0","1907"
"123705","0.049","1220"
"123706","1.859","1460"
"123707","0","1130"
"123708","0.111","1356"
"123709","23.052","1195"
"123710","0","1755"
"123711","1.537","1189"
"123712","8.649","1096"
"123713","0","1232"
"123714","1.786","1802"
"123715","7.501","1267"
"123716","2.125","1108"
"123717","4.61","2009"
"123718","2.451","1060"
"123719","0.947","1443"
"123720","15.12","2118"
"123721","1.122","1297"
"123722","1.863","1903"
"123723","5.778","1231"
"123724","2.434","1873"
"123725","5.421","1656"
"123726","2.395","1312"
"123727","0","1609"
"123728","0.75","1132"
"123729","5.73","1413"
"123730","1.427","1865"
"123731","0","1078"
"123732","10.045","1426"
"123733","8.892","1268"
"123734","5.171","1170"
"123735","1.06","1319"
"123736","0","1570"
"123737","6.632","1659"
"123738","30.663","1182"
"123739","3.555","1102"
"123740","0","1107"
"123741","0.249","1313"
"123742","0","1055"
"123743","0.811","1847"
"123744","0.425","1393"
"123745","0.582","1329"
"123746","0.055","1574"
"123747","0.079","1592"
"123748","6.034","1566"
"123749","1.131","1337"
"123750","11.485","1504"
"123751","8.785","1158"
"123752","5.099","1763"
"123753","0.936","1319"
"123754","0.506","1264"
"123755","0","1181"
"123756","0.231","1168"
"123757","0.237","1261"
"123758","0.457","2403"
"123759","3.878","1238"
"123760","0.481","1132"
"123761","0.507","1139"
"123762","0.467","1022"
"123763","7.365","1065"
"123764","0.178","1234"
"123765","2.121","1065"
"123766","0.932","2230"
"123767","0","1235"
"123768","0","1156"
"123769","0.25","1169"
"123770","0","1111"
"123771","11.87","1787"
"123772","1.746","1406"
"123773","3.457","1263"
"123774","1.434","1970"
"123775","10.182","1229"
"123776","0","1286"
"123777","13.287","1249"
"123778","0","1157"
"123779","5.011","1137"
"123780","1.763","1597"
"123781","4.325","1189"
"123782","11.686","1090"
"123783","0.386","1091"
"123784","5.455","1360"
"123785","0.667","1717"
"123786","0","1540"
"123787","0.55","2100"
"123788","0.421","1490"
"123789","3.376","1898"
"123790","0","1396"
"123791","0.085","1659"
"123792","7.696","2173"
"123793","1.036","1122"
"123794","0.679","1391"
"123795","18.268","1118"
"123796","2.578","1648"
"123797","0","1583"
"123798","1.279","1188"
"123799","20.476","1155"
"123800","1.423","1335"
"123801","0.485","1224"
"123802","1.05","1488"
"123803","0.708","1291"
"123804","3.583","2096"
"123805","0","1992"
"123806","0.168","1254"
"123807","1.123","1625"
"123808","0.419","1272"
"123809","0","1219"
"123810","0","1777"
"123811","0","1387"
"123812","1.419","1369"
"123813","0","1073"
"123814","0","1299"
"123815","1.169","1768"
"123816","0","1101"
"123817","0.792","1248"
"123818","0.073","1868"
"123819","0","1384"
"123820","0.12","1046"
"123821","49.191","1429"
"123822","0.531","1052"
"123823","0","2521"
"123824","10.684","1141"
"123825","0","1599"
"123826","4.429","1444"
"123827","0.081","1173"
"123828","0.068","1456"
"123829","6.26","1173"
"123830","0","1055"
"123831","0","1113"
"123832","0.75","1123"
"123833","4.211","1301"
"123834","0","1215"
"123835","0","1197"
"123836","0.087","1732"
"123837","3.457","1023"
"123838","1.076","1744"
"123839","2.111","1200"
"123840","1.439","1090"
"123841","0","1106"
"123842","0.258","1070"
"123843","0","1559"
"123844","0.336","1680"
"123845","2.325","1061"
"123846","1.306","1229"
"123847","0","1453"
"123848","0.215","1398"
"123849","10.971","1317"
"123850","0","1237"
"123851","0.765","1299"
"123852","1.948","1986"
"123853","0.215","1234"
"123854","1.045","1320"
"123855","0.114","1317"
"123856","0.655","1065"
"123857","1.08","1153"
"123858","0.56","1071"
"123859","2.452","1120"
"123860","1.634","1198"
"123861","2.598","1056"
"123862","0.682","1592"
"123863","0.136","1105"
"123864","4.323","1636"
"123865","5.799","1417"
"123866","0","1173"
"123867","0","1916"
"123868","0.087","2395"
"123869","15.442","1529"
"123870","1.613","1669"
"123871","8.889","1748"
"123872","7.392","1251"
"123873","0","1058"
"123874","5.208","1725"
"123875","16.952","1032"
"123876","0","1363"
"123877","0","1456"
"123878","5.998","1303"
"123879","0.118","1274"
"123880","1.225","1162"
"123881","0.18","1660"
"123882","5.425","1117"
"123883","9.983","1621"
"123884","0.28","1035"
"123885","0","1330"
"123886","3.745","1128"
"123887","0","1470"
"123888","0.161","1700"
"123889","0","1965"
"123890","0.762","1145"
"123891","2.842","1444"
"123892","0.719","1302"
"123893","4.822","1108"
"123894","0.104","1109"
"123895","0.225","1622"
"123896","0","1119"
"123897","13.812","1459"
"123898","0.111","1118"
"123899","1.634","1168"
"123900","0","1439"
"123901","13.951","1091"
"123902","0.213","1305"
"123903","0","1601"
"123904","2.914","2390"
"123905","1.323","1572"
"123906","0.872","1167"
"123907","0","1342"
"123908","9.515","1926"
"123909","0","1312"
"123910","0","1447"
"123911","0","1375"
"123912","3.922","1544"
"123913","0.68","1099"
"123914","0.641","1567"
"123915","0","1074"
"123916","0","1130"
"123917","31.68","1202"
"123918","0","1093"
"123919","0.096","1506"
"123920","1.565","2261"
"123921","8.442","1089"
"123922","0","1523"
"123923","1.232","1277"
"123924","0","1228"
"123925","0.372","1184"
"123926","0.267","1093"
"123927","0.841","1141"
"123928","7.083","1299"
"123929","0","1203"
"123930","0","1730"
"123931","0.256","1172"
"123932","0.629","1297"
"123933","0.142","1815"
"123934","7.69","1179"
"123935","1.272","1189"
"123936","2.203","1032"
"123937","6.316","1098"
"123938","1.867","1340"
"123939","0","1396"
"123940","1.213","1417"
"123941","3.754","1089"
"123942","4.09","1099"
"123943","0.625","1117"
"123944","0","1277"
"123945","2.601","1370"
"123946","0","1510"
"123947","0","2096"
"123948","0.949","1068"
"123949","15.074","1623"
"123950","1.182","1045"
"123951","11.051","1770"
"123952","2.26","1109"
"123953","0.474","1526"
"123954","2.086","1675"
"123955","0","1397"
"123956","0.048","1188"
"123957","0","1251"
"123958","0.859","1401"
"123959","0.431","1277"
"123960","3.344","1030"
"123961","0.903","1512"
"123962","1.205","1885"
"123963","0.966","1386"
"123964","3.344","1098"
"123965","0","1392"
"123966","2.197","1149"
"123967","0.074","1883"
"123968","0.715","1746"
"123969","0","1140"
"123970","5.537","1368"
"123971","6.898","1235"
"123972","0.272","1937"
"123973","8","1161"
"123974","0.045","2931"
"123975","0","1222"
"123976","0","1092"
"123977","4.322","1272"
"123978","3.435","1968"
"123979","1.352","1135"
"123980","1.541","1235"
"123981","1.234","1457"
"123982","6.131","1345"
"123983","1.902","1440"
"123984","0","1547"
"123985","3.261","1268"
"123986","0.978","1119"
"123987","3.78","2353"
"123988","9.353","1073"
"123989","0","1073"
"123990","6.267","2135"
"123991","0","1310"
"123992","17.355","1251"
"123993","12.64","1601"
"123994","0.302","1438"
"123995","2.668","3146"
"123996","0.255","1090"
"123997","3.545","1283"
"123998","4.013","1617"
"123999","2.379","1245"
"124000","1.891","1722"
"124001","0","1062"
"124002","9.64","1052"
"124003","0","2028"
"124004","2.626","1660"
"124005","0","1658"
"124006","0.088","1699"
"124007","0","1124"
"124008","0","1306"
"124009","1.63","1555"
"124010","2.867","1293"
"124011","0.167","1052"
"124012","13.699","1110"
"124013","1.603","1831"
"124014","14.071","1345"
"124015","0","1667"
"124016","0","1353"
"124017","2.341","1133"
"124018","1.955","1620"
"124019","0","1390"
"124020","0","1301"
"124021","2.424","1216"
"124022","0.277","1061"
"124023","0.474","1512"
"124024","0","1010"
"124025","0.772","2407"
"124026","13.666","1247"
"124027","0.49","1642"
"124028","9.969","1232"
"124029","0.251","1787"
"124030","0.045","1856"
"124031","1.585","1840"
"124032","0.09","2188"
"124033","0","1417"
"124034","0.075","1383"
"124035","0.922","1110"
"124036","11.141","1075"
"124037","0.797","1106"
"124038","0.096","1176"
"124039","0.229","1539"
"124040","0.379","1140"
"124041","6.361","1115"
"124042","0.651","1156"
"124043","0.367","1156"
"124044","9.86","1600"
"124045","0.171","1348"
"124046","1.503","2517"
"124047","4.567","1102"
"124048","0.585","2446"
"124049","3.823","1557"
"124050","0","2122"
"124051","51.068","1085"
"124052","2.118","1554"
"124053","4.85","1811"
"124054","0","1368"
"124055","14.244","1700"
"124056","0.424","1355"
"124057","2.387","1162"
"124058","0.081","1850"
"124059","0","1698"
"124060","0","1397"
"124061","0.765","1380"
"124062","0.268","1098"
"124063","68.991","1134"
"124064","9.804","2148"
"124065","3.981","1208"
"124066","0","1280"
"124067","0.504","1597"
"124068","0.272","1598"
"124069","4.542","1715"
"124070","0","2056"
"124071","0.84","1299"
"124072","0","1032"
"124073","0.207","2157"
"124074","20.521","1251"
"124075","2.431","1162"
"124076","2.744","1122"
"124077","12.523","2689"
"124078","0","1113"
"124079","0.255","1174"
"124080","0.348","1148"
"124081","1.074","1033"
"124082","4.24","1611"
"124083","1.586","1308"
"124084","18.685","1094"
"124085","1.738","1128"
"124086","1.282","1973"
"124087","0","1216"
"124088","7.296","1941"
"124089","0.055","1088"
"124090","2.173","1310"
"124091","2.337","1496"
"124092","0","1341"
"124093","0.259","1160"
"124094","0.228","1097"
"124095","1.644","1527"
"124096","0.05","1668"
"124097","0.311","1346"
"124098","0.865","1595"
"124099","0.162","1784"
"124100","0.411","1084"
"124101","0.216","1391"
"124102","4.714","2079"
"124103","4.367","1190"
"124104","0.36","1150"
"124105","29.85","1048"
"124106","5.445","1315"
"124107","0","1441"
"124108","8.901","1348"
"124109","0","1200"
"124110","0","1435"
"124111","1.451","1180"
"124112","75.932","1502"
"124113","1.891","1168"
"124114","1.61","1458"
"124115","0","1184"
"124116","1.684","1360"
"124117","0.342","1316"
"124118","0","1143"
"124119","0","1076"
"124120","9.975","1018"
"124121","0","1329"
"124122","2.211","1225"
"124123","0.51","1199"
"124124","5.425","2035"
"124125","0","1084"
"124126","3.282","1218"
"124127","0","1068"
"124128","0","1509"
"124129","0","1113"
"124130","0","2622"
"124131","5.149","2221"
"124132","2.179","1248"
"124133","2.854","2425"
"124134","0","1136"
"124135","2.78","1325"
"124136","4.058","1092"
"124137","6.589","1293"
"124138","8.755","1287"
"124139","5.956","1577"
"124140","0.315","1338"
"124141","1.771","1815"
"124142","0","1944"
"124143","0","3777"
"124144","1.238","1960"
"124145","0","1068"
"124146","0.921","1298"
"124147","0","1181"
"124148","0","1183"
"124149","2.627","1615"
"124150","3.905","1175"
"124151","0","1307"
"124152","1.178","1457"
"124153","14.613","1425"
"124154","0","1116"
"124155","8.296","1416"
"124156","0","1271"
"124157","0","2436"
"124158","0.119","1264"
"124159","5.309","1145"
"124160","9.73","1061"
"124161","0.524","1390"
"124162","0.461","1690"
"124163","34.245","1207"
"124164","3.594","1592"
"124165","6.85","1218"
"124166","0","1653"
"124167","8.664","1038"
"124168","1.41","1642"
"124169","0.658","1769"
"124170","0","1788"
"124171","8.888","1041"
"124172","0.425","1053"
"124173","0","1413"
"124174","1.576","1024"
"124175","0","1148"
"124176","0","1076"
"124177","0","2354"
"124178","0","1104"
"124179","8.858","1724"
"124180","0.3","1934"
"124181","0.472","1058"
"124182","0","1165"
"124183","8.986","1095"
"124184","0","1253"
"124185","0.322","1380"
"124186","0.907","1112"
"124187","1.485","1071"
"124188","0","1405"
"124189","0.529","1315"
"124190","0","1620"
"124191","0","1307"
"124192","6.118","1083"
"124193","0","2390"
"124194","5.516","1220"
"124195","0","1292"
"124196","4.011","1167"
"124197","0","1429"
"124198","0","1163"
"124199","9.441","1362"
"124200","0.261","1117"
"124201","15.577","1084"
"124202","0.787","1409"
"124203","0","1401"
"124204","0.555","1932"
"124205","0","1488"
"124206","0","2138"
"124207","1.496","1138"
"124208","5.432","1650"
"124209","0.202","1046"
"124210","7.452","1477"
"124211","0","1497"
"124212","11.441","1816"
"124213","0","1227"
"124214","0","1271"
"124215","0.576","1447"
"124216","1.243","1165"
"124217","3.868","1472"
"124218","3.84","1204"
"124219","0","1174"
"124220","8.169","1392"
"124221","5.55","1242"
"124222","3.505","1700"
"124223","3.576","1608"
"124224","2.289","1064"
"124225","0","1378"
"124226","3.904","1143"
"124227","2.32","1183"
"124228","0.914","1317"
"124229","0","1206"
"124230","0.859","1640"
"124231","23.723","1561"
"124232","6.394","1062"
"124233","4.56","1214"
"124234","4.719","2148"
"124235","0","1873"
"124236","2.057","1440"
"124237","0.262","1063"
"124238","0","1558"
"124239","10.815","1119"
"124240","0","1710"
"124241","7.236","1166"
"124242","3.504","1505"
"124243","0.447","1058"
"124244","0","1221"
"124245","0","1306"
"124246","32.439","1477"
"124247","0","1253"
"124248","0","1995"
"124249","0.164","1784"
"124250","2.962","1359"
"124251","0.737","1085"
"124252","0.809","1137"
"124253","2.88","1079"
"124254","2.434","1300"
"124255","0.224","1337"
"124256","6.111","1797"
"124257","7.241","1774"
"124258","3.65","1223"
"124259","0","1408"
"124260","0.898","1524"
"124261","10.027","1046"
"124262","6.842","1109"
"124263","6.965","1404"
"124264","3.529","2371"
"124265","3.71","1318"
"124266","0.74","1571"
"124267","13.143","2954"
"124268","0.399","1277"
"124269","0.07","2135"
"124270","0","1274"
"124271","1.311","1124"
"124272","0","1150"
"124273","5.85","1279"
"124274","0","1120"
"124275","1.151","2203"
"124276","1.546","1100"
"124277","2.168","1188"
"124278","2.214","1122"
"124279","0.677","1763"
"124280","5.258","2634"
"124281","4.771","1595"
"124282","0","1632"
"124283","0","1505"
"124284","0.411","1204"
"124285","0","2087"
"124286","7.948","1184"
"124287","4.871","1669"
"124288","0.206","1422"
"124289","4.986","1074"
"124290","5.428","1173"
"124291","0","1040"
"124292","0","1877"
"124293","0","1231"
"124294","7.619","1042"
"124295","0","1287"
"124296","1.895","1929"
"124297","4.665","1194"
"124298","3.166","1799"
"124299","0","1523"
"124300","6.147","1215"
"124301","7.32","1111"
"124302","0.644","1198"
"124303","1.023","1246"
"124304","0.043","1191"
"124305","0","2876"
"124306","10.826","1269"
"124307","3.727","1108"
"124308","0","1064"
"124309","2.337","1489"
"124310","0.806","1477"
"124311","0","1035"
"124312","4.95","1390"
"124313","7.564","1354"
"124314","0.154","1943"
"124315","1.305","1084"
"124316","8.184","1166"
"124317","0","1084"
"124318","5.363","1159"
"124319","2.598","1228"
"124320","0","1766"
"124321","8.107","1896"
"124322","1.063","1840"
"124323","0","1491"
"124324","0","1201"
"124325","0.394","1129"
"124326","11.328","1566"
"124327","10.367","1082"
"124328","0.369","1217"
"124329","49.481","1043"
"124330","1.333","1060"
"124331","0","1049"
"124332","0","1317"
"124333","0","1657"
"124334","3.633","1356"
"124335","17.089","1244"
"124336","1.37","1487"
"124337","4.471","1138"
"124338","0","1526"
"124339","0","1520"
"124340","2.179","2185"
"124341","0","1109"
"124342","0","1370"
"124343","1.03","1827"
"124344","0.24","1239"
"124345","0.724","1045"
"124346","18.647","1281"
"124347","0.807","1218"
"124348","0.433","1383"
"124349","16.113","1250"
"124350","0.769","1186"
"124351","0","1590"
"124352","1.076","1753"
"124353","0","1760"
"124354","10.112","1347"
"124355","0.422","1482"
"124356","0.095","1052"
"124357","0","1114"
"124358","0","1090"
"124359","2.474","1264"
"124360","3.101","1143"
"124361","9.261","1118"
"124362","0.364","1647"
"124363","70.754","1337"
"124364","1.964","1527"
"124365","1.651","2372"
"124366","22.137","2702"
"124367","0.388","2274"
"124368","0.953","1397"
"124369","2.557","1118"
"124370","35.683","1224"
"124371","27.085","1209"
"124372","2.908","1318"
"124373","6.77","1563"
"124374","6.802","1073"
"124375","5.958","1450"
"124376","8.426","2075"
"124377","10.237","1086"
"124378","1.429","1794"
"124379","2.216","2682"
"124380","0","1212"
"124381","0","1188"
"124382","5.027","1372"
"124383","0.96","1057"
"124384","0","1127"
"124385","4.982","1528"
"124386","10.343","1276"
"124387","0.746","1246"
"124388","3.241","1770"
"124389","0","1189"
"124390","0","1096"
"124391","0","1321"
"124392","45.236","1143"
"124393","0","1116"
"124394","9.163","1216"
"124395","0.411","1612"
"124396","6.906","1220"
"124397","26.441","1454"
"124398","0","1086"
"124399","0.052","1124"
"124400","6.249","1519"
"124401","14.914","1295"
"124402","0","1255"
"124403","10.309","2808"
"124404","3.289","1119"
"124405","0","2361"
"124406","44.999","1043"
"124407","2.827","1205"
"124408","0","1214"
"124409","3.505","1776"
"124410","4.786","1637"
"124411","19.277","1164"
"124412","8.169","1245"
"124413","1.757","1067"
"124414","0.701","1277"
"124415","4.427","1345"
"124416","8.222","1444"
"124417","10.699","1265"
"124418","4.555","1072"
"124419","63.122","2142"
"124420","0.769","1348"
"124421","0","1118"
"124422","0.723","1163"
"124423","24.127","1272"
"124424","2.804","2099"
"124425","2.577","1100"
"124426","0","1168"
"124427","10.071","1655"
"124428","0","1278"
"124429","0","1770"
"124430","0","1340"
"124431","3.198","1442"
"124432","35.537","1148"
"124433","0.089","1691"
"124434","2.558","1082"
"124435","8.253","1073"
"124436","0.562","1175"
"124437","1.508","1180"
"124438","4.661","1200"
"124439","0.536","1055"
"124440","1.51","1092"
"124441","0","1299"
"124442","0.801","1113"
"124443","0.187","1060"
"124444","2.912","1191"
"124445","2.429","1514"
"124446","19.492","1251"
"124447","0.575","2452"
"124448","4.575","1129"
"124449","5.666","1140"
"124450","2.296","2346"
"124451","0.581","2036"
"124452","0","1142"
"124453","8.099","1100"
"124454","0","1589"
"124455","5.698","1216"
"124456","1.703","2435"
"124457","2.73","1439"
"124458","3.773","2216"
"124459","7.579","2075"
"124460","3.965","1679"
"124461","0","1146"
"124462","7.026","1062"
"124463","2.74","1048"
"124464","4.355","1378"
"124465","1.095","1566"
"124466","0","1317"
"124467","0","1126"
"124468","0.121","1240"
"124469","0.702","1202"
"124470","1.371","1274"
"124471","7.55","1301"
"124472","0.601","1101"
"124473","0.718","1092"
"124474","1.904","1413"
"124475","1.488","1271"
"124476","3.101","1196"
"124477","4.663","1254"
"124478","0","1064"
"124479","0.496","1679"
"124480","8.777","1337"
"124481","0","1365"
"124482","1.475","1283"
"124483","7.766","1126"
"124484","0.101","2116"
"124485","0","1050"
"124486","0","1084"
"124487","0","1065"
"124488","0.48","1535"
"124489","0","1283"
"124490","0","1120"
"124491","0","1552"
"124492","0","1366"
"124493","0","2628"
"124494","1.44","1199"
"124495","0.712","1193"
"124496","10.34","1191"
"124497","0","2864"
"124498","5.526","2460"
"124499","1.695","1067"
"124500","0","1074"
"124501","1.98","1284"
"124502","8.913","1504"
"124503","0","1132"
"124504","1.127","1475"
"124505","1.051","1388"
"124506","0.268","1872"
"124507","0","1678"
"124508","0.288","2056"
"124509","21.172","1430"
"124510","2.652","1060"
"124511","0.122","1067"
"124512","0","1302"
"124513","0","1093"
"124514","3.204","1170"
"124515","0","1712"
"124516","0","1868"
"124517","0.365","1245"
"124518","4.812","1390"
"124519","0","1122"
"124520","5.271","1095"
"124521","1.73","1164"
"124522","0.631","1118"
"124523","0","1194"
"124524","0","1111"
"124525","1.87","1435"
"124526","6.784","1253"
"124527","4.759","1198"
"124528","0.203","1151"
"124529","0","2821"
"124530","3.429","2857"
"124531","0","1173"
"124532","7.989","1206"
"124533","1.543","1336"
"124534","0.718","1363"
"124535","4.597","1553"
"124536","3.875","1368"
"124537","0","1226"
"124538","0.391","1457"
"124539","7.056","1045"
"124540","4.463","1476"
"124541","8.037","1289"
"124542","0.256","1142"
"124543","0","1035"
"124544","5.716","1249"
"124545","1.078","2575"
"124546","17.531","1162"
"124547","3.727","1566"
"124548","0","1110"
"124549","0","1277"
"124550","3.317","1256"
"124551","28.266","1281"
"124552","0","1221"
"124553","0","1144"
"124554","9.857","1124"
"124555","9.245","1101"
"124556","0","1058"
"124557","1.19","1153"
"124558","0","1138"
"124559","0","2160"
"124560","0","1382"
"124561","0.036","1818"
"124562","0.505","1293"
"124563","0","1037"
"124564","0.277","1053"
"124565","0","1163"
"124566","0","1366"
"124567","3.577","1136"
"124568","0","1063"
"124569","0","2156"
"124570","2.987","1241"
"124571","0","2181"
"124572","0.973","1110"
"124573","0","1108"
"124574","4.335","1671"
"124575","0.209","1830"
"124576","0","1051"
"124577","1.667","1149"
"124578","0","2480"
"124579","0.373","1527"
"124580","35.036","1340"
"124581","1.106","1327"
"124582","1.095","2135"
"124583","11.304","1311"
"124584","0","2122"
"124585","0.426","1229"
"124586","4.852","1075"
"124587","0","1384"
"124588","0","1285"
"124589","0","1192"
"124590","2.734","1448"
"124591","0","1197"
"124592","1.586","1267"
"124593","4.484","1096"
"124594","0.077","1937"
"124595","2.496","1164"
"124596","10.214","1198"
"124597","10.065","1040"
"124598","0","3014"
"124599","0","2317"
"124600","0","1209"
"124601","0","1552"
"124602","3.509","1328"
"124603","0.19","2198"
"124604","2.157","1149"
"124605","3.124","1073"
"124606","3.127","1366"
"124607","4.902","1050"
"124608","0.521","1049"
"124609","0","1831"
"124610","3.955","1201"
"124611","0.405","1807"
"124612","0","1527"
"124613","0","1375"
"124614","5.079","1213"
"124615","0","1048"
"124616","0","2593"
"124617","0","1360"
"124618","11.305","1575"
"124619","0","1459"
"124620","0","1269"
"124621","0","1129"
"124622","2.283","1154"
"124623","0.197","1179"
"124624","0.384","1316"
"124625","0","1100"
"124626","6.014","1243"
"124627","0.328","1136"
"124628","1.627","1350"
"124629","0","1286"
"124630","15.827","1493"
"124631","0.528","1067"
"124632","0","1531"
"124633","2.216","1222"
"124634","14.345","1261"
"124635","2.25","1490"
"124636","4.221","1170"
"124637","6.153","1408"
"124638","6.961","1137"
"124639","5.605","1096"
"124640","0","1037"
"124641","4.558","1637"
"124642","15.373","1560"
"124643","0","1280"
"124644","0","2260"
"124645","1.139","1642"
"124646","0","1308"
"124647","0","1263"
"124648","0","1348"
"124649","0.645","1263"
"124650","5.81","1859"
"124651","0","1351"
"124652","0","1672"
"124653","0","1593"
"124654","13.792","1293"
"124655","1.149","1416"
"124656","0","1539"
"124657","0","1241"
"124658","0","1207"
"124659","12.22","1067"
"124660","5.217","2842"
"124661","0","1315"
"124662","0.09","1670"
"124663","0.499","1314"
"124664","0.302","2042"
"124665","13.045","2112"
"124666","6.702","1072"
"124667","4.059","1088"
"124668","0","1659"
"124669","0","2019"
"124670","0.318","1332"
"124671","1.774","1113"
"124672","0.327","1884"
"124673","0","1034"
"124674","8.505","1144"
"124675","0","1092"
"124676","2.925","1383"
"124677","4.588","1078"
"124678","0","1338"
"124679","0","1045"
"124680","3.704","1086"
"124681","1.158","1100"
"124682","0","1108"
"124683","4.405","1687"
"124684","0","1164"
"124685","7.386","1088"
"124686","3.751","1373"
"124687","5.423","1335"
"124688","0.108","1208"
"124689","10.199","1223"
"124690","0","2628"
"124691","1.775","1068"
"124692","12.364","1529"
"124693","0","2037"
"124694","7.488","1204"
"124695","0.654","2708"
"124696","0","1500"
"124697","1.396","1757"
"124698","17.886","1071"
"124699","2.412","1156"
"124700","0","1091"
"124701","1.304","1213"
"124702","0.803","1087"
"124703","30.257","1265"
"124704","0","1109"
"124705","2.089","1761"
"124706","0.25","1535"
"124707","0","1139"
"124708","0","2097"
"124709","0.623","1072"
"124710","6.02","1442"
"124711","7.167","1119"
"124712","0","1347"
"124713","6.489","1049"
"124714","0.437","1858"
"124715","0.682","1605"
"124716","0","1067"
"124717","0.462","1841"
"124718","0","1360"
"124719","0","1038"
"124720","0","1515"
"124721","0","1940"
"124722","0","1316"
"124723","26.469","1293"
"124724","0.185","1619"
"124725","0.945","1719"
"124726","15.324","1111"
"124727","50.159","1253"
"124728","0","1227"
"124729","8.111","1128"
"124730","0.434","1035"
"124731","0.238","1585"
"124732","0","1249"
"124733","0","1208"
"124734","0","1709"
"124735","0","2224"
"124736","0.211","1425"
"124737","1.74","1862"
"124738","10.719","1319"
"124739","2.974","1295"
"124740","1.482","1478"
"124741","4.633","1149"
"124742","1.449","1289"
"124743","0","1649"
"124744","0.122","1219"
"124745","8.636","1515"
"124746","3.797","1130"
"124747","0","1126"
"124748","3.225","1268"
"124749","11.241","1193"
"124750","6.185","1283"
"124751","3.831","1880"
"124752","3.156","1041"
"124753","2.207","1140"
"124754","6.882","1693"
"124755","40.189","1559"
"124756","1.726","1958"
"124757","0.803","1905"
"124758","2.294","1533"
"124759","1.118","1224"
"124760","0.23","1257"
"124761","4.79","2390"
"124762","3.778","1189"
"124763","0.472","2383"
"124764","0","1117"
"124765","0.192","1554"
"124766","0.478","1488"
"124767","0","1256"
"124768","21.147","1355"
"124769","10.273","1004"
"124770","0.448","1231"
"124771","0","1067"
"124772","5.116","1053"
"124773","0.827","2293"
"124774","0","1430"
"124775","89.218","1200"
"124776","2.303","1043"
"124777","1.575","1735"
"124778","0","1028"
"124779","0","1618"
"124780","1.122","1096"
"124781","1.718","1043"
"124782","0","1908"
"124783","3.878","1111"
"124784","0","2310"
"124785","0","1255"
"124786","8.069","1357"
"124787","0","1114"
"124788","2.166","1075"
"124789","0","1374"
"124790","0.812","1093"
"124791","2.742","1037"
"124792","0","1805"
"124793","0","1054"
"124794","0","1567"
"124795","0.106","1412"
"124796","9.754","1310"
"124797","6.244","1236"
"124798","5.675","1791"
"124799","0","1282"
"124800","6.376","1687"
"124801","5.655","1698"
"124802","5.567","1514"
"124803","4.311","1446"
"124804","8.661","1120"
"124805","6.571","1668"
"124806","0.236","3351"
"124807","0","1141"
"124808","1.334","1206"
