"Name","Average coverage","Reference length"
"55925","14.959","2160"
"55926","25.767","3950"
"55927","11.825","1222"
"55928","20.207","2768"
"55929","9.809","2980"
"55930","12.593","14540"
"55931","10.005","3642"
"55932","17.957","1646"
"55933","12.328","1855"
"55934","87.027","4271"
"55935","17.614","1182"
"55936","11.21","1530"
"55937","12.012","6836"
"55938","8.203","1294"
"55939","13.297","2464"
"55940","5.831","1458"
"55941","18.935","2415"
"55942","9.265","1354"
"55943","22.755","2517"
"55944","15.998","2319"
"55945","8.59","2104"
"55946","18.244","2974"
"55947","15.908","1144"
"55948","8.683","1418"
"55949","29.443","1369"
"55950","9.047","2027"
"55951","12.578","2435"
"55952","6.706","1257"
"55953","17.165","10211"
"55954","28.854","2135"
"55955","17.782","1494"
"55956","19.051","2314"
"55957","11.129","1704"
"55958","13.579","1403"
"55959","17.575","1338"
"55960","9.566","1416"
"55961","15.413","1880"
"55962","8.672","1276"
"55963","12.718","1065"
"55964","89.339","2419"
"55965","169.671","1329"
"55966","23.07","1688"
"55967","49.037","2872"
"55968","12.398","2632"
"55969","24.098","4814"
"55970","12.036","1383"
"55971","13.134","2955"
"55972","10.37","6302"
"55973","22.985","8603"
"55974","95.962","2361"
"55975","18.037","1864"
"55976","41.827","1508"
"55977","71.016","2200"
"55978","14.444","2372"
"55979","16.32","7744"
"55980","13.824","5721"
"55981","7.653","1381"
"55982","10.843","1620"
"55983","13.138","1999"
"55984","8.391","1702"
"55985","13.126","1352"
"55986","22.685","7102"
"55987","13.882","1283"
"55988","12.976","3312"
"55989","26.426","2847"
"55990","17.169","3517"
"55991","11.739","2171"
"55992","11.788","1533"
"55993","11.1","3636"
"55994","27.572","4562"
"55995","10.564","1822"
"55996","8.376","1448"
"55997","24.758","6159"
"55998","9.189","2184"
"55999","26.143","5256"
"56000","28.695","1093"
"56001","14.184","3169"
"56002","21.675","2073"
"56003","15.009","1233"
"56004","39.707","4173"
"56005","8.959","1127"
"56006","4.061","1229"
"56007","9.809","1580"
"56008","49.591","2972"
"56009","38.048","1508"
"56010","10.25","1563"
"56011","11.153","5487"
"56012","11.241","2281"
"56013","33.454","1486"
"56014","14.282","1325"
"56015","24.091","3307"
"56016","17.408","7428"
"56017","23.107","1979"
"56018","14.949","5165"
"56019","10.081","1282"
"56020","16.49","1545"
"56021","10.069","3612"
"56022","15.301","2705"
"56023","29.225","1174"
"56024","18.209","3354"
"56025","41.248","1357"
"56026","18.033","2548"
"56027","9.496","1087"
"56028","70.21","1436"
"56029","10.322","2765"
"56030","11.836","1076"
"56031","4.883","1236"
"56032","9.771","2112"
"56033","12.67","2520"
"56034","5.017","1090"
"56035","21.774","1233"
"56036","45.11","4690"
"56037","20.674","2653"
"56038","17.718","3094"
"56039","9.541","1659"
"56040","35.804","1626"
"56041","28.737","3802"
"56042","14.637","7033"
"56043","24.336","1302"
"56044","12.133","4028"
"56045","15.913","1576"
"56046","12.743","2674"
"56047","5.434","1167"
"56048","50.036","2488"
"56049","23.385","1561"
"56050","13.747","2539"
"56051","13.193","1845"
"56052","32.729","4627"
"56053","17.882","2258"
"56054","11.279","1755"
"56055","96.724","2746"
"56056","9.02","1277"
"56057","14.782","2710"
"56058","15.781","1112"
"56059","18.642","2877"
"56060","6.968","1167"
"56061","6.092","1117"
"56062","182.285","1447"
"56063","9.558","1550"
"56064","55.37","3782"
"56065","9.126","1169"
"56066","39.863","2701"
"56067","14.271","1449"
"56068","24.484","2918"
"56069","12.307","1647"
"56070","12.09","3993"
"56071","47.242","1340"
"56072","15.452","1473"
"56073","6.196","1084"
"56074","28.027","1921"
"56075","26.493","2449"
"56076","11.59","2055"
"56077","67.146","1378"
"56078","20.461","1969"
"56079","12.497","1724"
"56080","8.668","1246"
"56081","16.062","1506"
"56082","24.789","2080"
"56083","48.68","1669"
"56084","7.013","1669"
"56085","93.175","1696"
"56086","36.945","1569"
"56087","6.115","1229"
"56088","12.132","2522"
"56089","17.479","3869"
"56090","10.275","1419"
"56091","8.847","1941"
"56092","17.555","1797"
"56093","11.296","1553"
"56094","15.147","2976"
"56095","8.176","1945"
"56096","9.589","1432"
"56097","5.143","1115"
"56098","22.305","3515"
"56099","12.639","1369"
"56100","10.744","1870"
"56101","11.017","1606"
"56102","10.679","3491"
"56103","8.851","1257"
"56104","22.612","2798"
"56105","24.566","2542"
"56106","6.302","1045"
"56107","18.484","1414"
"56108","18.423","1202"
"56109","13.895","1849"
"56110","20.94","5412"
"56111","11.216","1398"
"56112","15.384","2118"
"56113","9.076","3259"
"56114","25.735","1784"
"56115","13.978","1094"
"56116","12.316","1094"
"56117","17.884","11121"
"56118","21.182","3001"
"56119","50.43","1187"
"56120","17.637","1538"
"56121","13.001","1230"
"56122","16.031","1540"
"56123","91.195","1402"
"56124","20.678","2771"
"56125","16.948","3047"
"56126","8.793","1329"
"56127","5.686","1109"
"56128","9.505","1254"
"56129","16.943","1173"
"56130","13.078","3075"
"56131","7.361","1410"
"56132","59.246","2676"
"56133","12.475","3200"
"56134","7.716","1834"
"56135","56.604","2479"
"56136","14.028","1231"
"56137","13.915","2310"
"56138","11.226","1370"
"56139","21.715","2880"
"56140","18.225","2147"
"56141","19.013","1259"
"56142","12.032","2572"
"56143","12.339","1772"
"56144","6.554","1132"
"56145","15.875","1757"
"56146","13.176","1820"
"56147","20.707","2707"
"56148","28.605","1132"
"56149","26.2","3664"
"56150","12.123","2363"
"56151","102.875","1068"
"56152","14.891","2217"
"56153","102.692","1368"
"56154","70.964","1699"
"56155","13.787","1565"
"56156","11.821","6902"
"56157","14.127","1248"
"56158","7.383","1042"
"56159","25.915","1535"
"56160","19.076","5348"
"56161","13.064","2908"
"56162","174.88","2134"
"56163","19.677","4457"
"56164","25.697","2304"
"56165","138.847","1563"
"56166","18.632","2925"
"56167","10.201","7590"
"56168","74.217","3150"
"56169","20.817","2026"
"56170","9.152","1976"
"56171","64.685","1062"
"56172","109.712","1474"
"56173","17.42","1922"
"56174","12.468","3766"
"56175","29.6","2163"
"56176","13.573","1490"
"56177","9.271","1641"
"56178","20.294","4498"
"56179","13.039","1557"
"56180","29.176","4242"
"56181","10.654","2388"
"56182","10.855","4449"
"56183","16.275","1180"
"56184","24.717","1125"
"56185","34.778","1659"
"56186","8.863","5953"
"56187","40.953","1545"
"56188","21.589","4319"
"56189","23.044","1130"
"56190","7.347","1388"
"56191","11.588","2923"
"56192","17.405","3213"
"56193","58.663","1026"
"56194","11.875","1421"
"56195","12.62","4547"
"56196","25.726","11111"
"56197","33.139","3046"
"56198","13.251","1834"
"56199","9.649","4446"
"56200","15.524","9453"
"56201","13.66","1058"
"56202","4.638","1026"
"56203","10.462","4981"
"56204","20.03","1186"
"56205","23.076","6523"
"56206","15.798","1984"
"56207","11.87","2294"
"56208","9.156","1181"
"56209","60.863","1720"
"56210","23.102","3612"
"56211","6.037","1846"
"56212","16.641","2319"
"56213","19.429","5775"
"56214","26.001","2230"
"56215","10.261","1742"
"56216","13.281","1340"
"56217","7.927","1125"
"56218","23.939","3277"
"56219","12.025","1796"
"56220","7.247","1845"
"56221","71.096","4171"
"56222","25.278","2607"
"56223","15.872","2522"
"56224","14.632","1821"
"56225","15.785","5110"
"56226","14.512","4615"
"56227","10.959","2343"
"56228","23.396","5763"
"56229","17.188","1287"
"56230","23.457","2474"
"56231","55.519","1859"
"56232","10.46","2931"
"56233","10.991","2271"
"56234","22.846","2552"
"56235","18.45","3604"
"56236","15.786","1115"
"56237","16.56","1219"
"56238","9.951","2102"
"56239","11.549","1238"
"56240","13.248","2705"
"56241","6.973","1126"
"56242","7.883","1550"
"56243","29.596","4936"
"56244","17.313","3711"
"56245","50.47","1930"
"56246","13.096","2073"
"56247","16.036","6794"
"56248","13.08","10846"
"56249","36.824","2500"
"56250","14.82","1005"
"56251","19.471","1738"
"56252","12.195","2693"
"56253","24.993","3352"
"56254","27.22","1084"
"56255","7.889","1113"
"56256","19.601","1985"
"56257","12.29","5605"
"56258","14.536","1691"
"56259","52.06","1064"
"56260","9.387","1349"
"56261","10.603","8296"
"56262","11.799","3241"
"56263","6.996","1470"
"56264","14.983","4816"
"56265","8.54","1188"
"56266","13.4","3777"
"56267","16.869","1345"
"56268","9.882","6238"
"56269","19.128","2529"
"56270","16.4","1089"
"56271","8.023","2326"
"56272","14.153","1067"
"56273","23.672","5103"
"56274","17.318","1867"
"56275","20.117","9665"
"56276","17.483","1154"
"56277","14.34","1354"
"56278","47.823","2351"
"56279","26.78","2290"
"56280","15.424","5549"
"56281","12.339","2280"
"56282","15.347","1485"
"56283","41.261","1270"
"56284","11.318","2768"
"56285","8.992","1803"
"56286","25.078","1045"
"56287","18.572","1043"
"56288","16.186","4554"
"56289","15.574","1163"
"56290","41.713","3939"
"56291","31.435","4150"
"56292","20.729","7087"
"56293","19.345","1916"
"56294","33.813","2274"
"56295","20.295","1736"
"56296","16.5","1477"
"56297","11.598","1076"
"56298","3.699","1196"
"56299","9.099","1115"
"56300","12.548","1497"
"56301","12.147","2901"
"56302","4.745","1481"
"56303","10.951","1872"
"56304","12.92","2996"
"56305","7.589","1316"
"56306","33.341","2476"
"56307","9.703","2791"
"56308","9.864","1155"
"56309","91.653","1184"
"56310","15.724","6989"
"56311","9.174","1831"
"56312","64.343","3372"
"56313","5.558","2045"
"56314","21.962","2075"
"56315","87.984","3760"
"56316","11.731","1317"
"56317","30.408","5076"
"56318","9.889","6362"
"56319","11.24","2011"
"56320","27.339","5412"
"56321","13.271","6926"
"56322","13.252","6071"
"56323","33.628","4365"
"56324","12.954","1493"
"56325","34.522","1346"
"56326","15.094","20398"
"56327","57.135","2007"
"56328","11.404","1654"
"56329","16.084","1256"
"56330","15.269","14430"
"56331","54.464","1442"
"56332","13.995","4387"
"56333","28.902","2068"
"56334","13.127","8119"
"56335","10.109","2206"
"56336","10.178","2528"
"56337","18.641","2973"
"56338","63.825","1548"
"56339","18.347","4598"
"56340","33.785","3941"
"56341","30.927","2635"
"56342","10.715","3011"
"56343","20.585","2491"
"56344","11.166","4429"
"56345","32.698","1052"
"56346","16.238","1257"
"56347","23.337","1758"
"56348","16.316","1469"
"56349","42.825","3232"
"56350","39.338","2999"
"56351","10.125","1492"
"56352","44.829","1281"
"56353","29.465","2921"
"56354","11.229","2732"
"56355","13.417","3674"
"56356","11.243","2423"
"56357","104.257","3593"
"56358","19.204","1485"
"56359","45.471","3079"
"56360","12.697","5188"
"56361","13.653","1376"
"56362","12.927","1114"
"56363","10.797","1151"
"56364","6.603","1409"
"56365","18.323","2315"
"56366","55.704","2088"
"56367","36.752","4013"
"56368","24.764","1037"
"56369","11.154","6413"
"56370","14.72","4017"
"56371","22.166","1141"
"56372","14.443","10380"
"56373","18.322","2326"
"56374","13.242","5646"
"56375","47.363","1122"
"56376","10.688","1050"
"56377","66.046","1763"
"56378","9.341","2532"
"56379","69.572","1678"
"56380","10.645","1131"
"56381","7.691","1211"
"56382","10.597","2633"
"56383","24.919","1596"
"56384","6.927","2135"
"56385","32.819","3235"
"56386","48.31","1144"
"56387","39.065","1162"
"56388","5.392","1155"
"56389","10.438","4267"
"56390","10.707","1294"
"56391","7.688","1529"
"56392","83.678","2704"
"56393","29.89","1811"
"56394","34.1","1197"
"56395","11.314","7813"
"56396","8.714","1662"
"56397","14.01","1921"
"56398","8.095","1685"
"56399","12.706","2152"
"56400","15.163","1243"
"56401","12.869","1750"
"56402","11.477","2163"
"56403","10.829","3538"
"56404","41.814","1309"
"56405","9.889","2609"
"56406","13.046","1067"
"56407","43.676","2172"
"56408","10.403","1390"
"56409","15.682","1236"
"56410","14.147","3212"
"56411","30.751","1588"
"56412","10.276","3469"
"56413","18.96","1283"
"56414","16.165","1583"
"56415","19.398","1159"
"56416","11.937","3397"
"56417","22.262","2848"
"56418","23.246","1855"
"56419","26.747","3039"
"56420","21.056","3296"
"56421","7.804","1773"
"56422","49.209","1495"
"56423","10.664","3299"
"56424","24.527","4982"
"56425","103.21","1244"
"56426","11.23","2105"
"56427","24.781","1469"
"56428","12.612","2905"
"56429","27.858","13176"
"56430","40.281","2538"
"56431","6.991","1456"
"56432","44.222","2717"
"56433","50.304","1044"
"56434","22.293","1673"
"56435","11.789","1185"
"56436","17.501","3683"
"56437","12.476","2039"
"56438","54.036","2860"
"56439","9.45","2321"
"56440","13.073","3737"
"56441","10.236","2078"
"56442","10.876","2363"
"56443","7.307","1654"
"56444","31.425","4285"
"56445","11.522","6144"
"56446","19.327","14314"
"56447","15.107","1042"
"56448","93.345","1988"
"56449","14.902","1922"
"56450","9.098","1107"
"56451","12.372","1911"
"56452","18.712","1254"
"56453","26.29","2226"
"56454","29.548","5045"
"56455","50.199","1675"
"56456","11.527","5991"
"56457","21.406","1458"
"56458","11.365","1996"
"56459","33.336","2131"
"56460","10.54","2113"
"56461","32.278","2632"
"56462","20.253","7262"
"56463","12.797","2096"
"56464","26.433","2397"
"56465","15.785","2584"
"56466","10.738","1876"
"56467","6.413","1375"
"56468","121.251","1004"
"56469","112.888","1330"
"56470","22.033","2836"
"56471","35.491","1821"
"56472","54.627","1350"
"56473","16.621","1495"
"56474","20.822","2205"
"56475","12.193","5588"
"56476","16.231","3122"
"56477","8.675","1096"
"56478","13.872","2197"
"56479","12.057","5265"
"56480","24.405","4190"
"56481","22.752","2135"
"56482","11.589","1596"
"56483","44.296","3032"
"56484","11.658","1877"
"56485","9.157","1526"
"56486","17.636","1979"
"56487","10.355","1255"
"56488","32.967","2539"
"56489","18.552","1035"
"56490","19.109","2598"
"56491","50.56","1130"
"56492","33.336","1588"
"56493","51.914","2121"
"56494","12.022","1385"
"56495","11.475","2153"
"56496","12.211","1164"
"56497","7.296","2690"
"56498","49.232","2664"
"56499","76.833","2523"
"56500","12.484","1154"
"56501","21.51","1629"
"56502","31.55","2094"
"56503","9.873","1778"
"56504","6.232","1519"
"56505","11.256","1328"
"56506","19.431","1559"
"56507","11.647","2901"
"56508","21.033","1716"
"56509","47.389","1418"
"56510","10.591","2639"
"56511","23.59","1547"
"56512","28.512","5771"
"56513","21.211","3624"
"56514","20.193","2446"
"56515","11.365","1646"
"56516","12.764","1139"
"56517","22.841","2587"
"56518","79.553","4020"
"56519","72.649","2991"
"56520","14.356","2248"
"56521","27.096","1486"
"56522","13.19","1302"
"56523","13.943","2360"
"56524","246.277","1041"
"56525","11.895","6554"
"56526","9.371","1726"
"56527","11.809","2811"
"56528","17.765","3108"
"56529","23.55","5420"
"56530","13.274","1406"
"56531","27.25","2099"
"56532","20.8","1176"
"56533","20.99","1355"
"56534","12.2","1416"
"56535","11.404","1618"
"56536","8.602","1206"
"56537","10.909","1245"
"56538","15.613","1792"
"56539","34.057","2443"
"56540","29.332","2751"
"56541","18.139","1460"
"56542","18.919","2172"
"56543","24.844","1898"
"56544","17.946","2077"
"56545","15.838","1434"
"56546","15.36","3110"
"56547","10.358","4572"
"56548","23.926","1207"
"56549","14.259","4242"
"56550","14.613","2157"
"56551","20.135","1596"
"56552","10.336","1501"
"56553","11.575","3267"
"56554","17.117","4116"
"56555","13.126","2354"
"56556","8.211","2203"
"56557","15.011","1655"
"56558","49.517","1036"
"56559","22.407","1032"
"56560","32.166","3841"
"56561","7.543","1426"
"56562","13.772","7145"
"56563","10.422","1063"
"56564","6.49","1341"
"56565","15.265","1087"
"56566","20.708","3377"
"56567","17.066","1353"
"56568","11.925","3103"
"56569","5.987","1652"
"56570","13.85","8269"
"56571","8.624","1658"
"56572","22.593","6409"
"56573","15.663","1245"
"56574","9.805","1727"
"56575","37.504","1791"
"56576","11.442","5209"
"56577","8.694","2262"
"56578","9.185","3612"
"56579","17.449","1113"
"56580","7.9","1690"
"56581","6.183","1088"
"56582","22.397","3030"
"56583","34.068","2215"
"56584","12.595","1754"
"56585","11.331","5818"
"56586","4.574","1142"
"56587","59.538","1360"
"56588","8.759","1348"
"56589","16.861","5107"
"56590","16.793","4772"
"56591","18.054","2460"
"56592","30.468","2327"
"56593","10.795","4501"
"56594","6.522","1208"
"56595","29.709","1529"
"56596","16.299","1072"
"56597","11.154","2062"
"56598","17.424","2498"
"56599","26.27","1820"
"56600","15.928","2039"
"56601","8.932","1278"
"56602","43.01","1367"
"56603","21.593","2345"
"56604","26.597","1798"
"56605","10.176","2617"
"56606","62.772","1799"
"56607","8.75","1878"
"56608","6.775","1527"
"56609","48.477","2930"
"56610","15.043","1386"
"56611","12.058","1148"
"56612","17.284","4542"
"56613","10.495","1611"
"56614","5.759","1174"
"56615","23.442","5035"
"56616","12.059","2794"
"56617","12.747","1831"
"56618","10.662","6443"
"56619","16.296","6115"
"56620","11.804","6811"
"56621","7.475","1121"
"56622","41.865","4298"
"56623","14.266","1980"
"56624","22.567","1063"
"56625","16.565","1585"
"56626","13.297","2457"
"56627","49.024","1188"
"56628","8.53","5028"
"56629","10.102","1445"
"56630","16.082","10016"
"56631","6.531","1678"
"56632","18.727","2649"
"56633","19.707","1383"
"56634","10.646","3422"
"56635","10.119","1183"
"56636","9.778","1822"
"56637","12.45","1746"
"56638","10.229","1996"
"56639","10.763","1360"
"56640","15.38","4724"
"56641","16.099","2331"
"56642","17.541","1157"
"56643","28.034","1684"
"56644","18.149","4177"
"56645","9.416","1496"
"56646","8.681","2051"
"56647","11.856","2135"
"56648","37.138","9132"
"56649","20.196","7175"
"56650","12.941","2675"
"56651","21.724","2422"
"56652","13.088","2089"
"56653","78.099","1057"
"56654","16.148","1406"
"56655","22.744","2107"
